time X Y Z RX RY RZ 
618.003 -0.4406 0.3104 0.485 -1.464 -1.11 0.175
618.329 -0.4411 0.3097 0.4845 -1.464 -1.11 0.175
618.66 -0.4416 0.309 0.484 -1.464 -1.11 0.175
618.985 -0.4421 0.3083 0.4835 -1.464 -1.11 0.175
619.311 -0.4426 0.3076 0.483 -1.464 -1.11 0.175
619.64 -0.4431 0.3069 0.4825 -1.464 -1.11 0.175
619.967 -0.4436 0.3062 0.482 -1.464 -1.11 0.175
620.293 -0.4441 0.3055 0.4815 -1.464 -1.11 0.175
620.62 -0.4446 0.3048 0.481 -1.464 -1.11 0.175
620.947 -0.4451 0.3041 0.4805 -1.464 -1.11 0.175
621.276 -0.4456 0.3034 0.48 -1.464 -1.11 0.175
621.603 -0.4461 0.3027 0.4795 -1.464 -1.11 0.175
621.836 -0.4466 0.3025 0.4803 -1.464 -1.11 0.175
622.163 -0.4461 0.3032 0.4808 -1.464 -1.11 0.175
622.489 -0.4456 0.3039 0.4813 -1.464 -1.11 0.175
622.814 -0.4451 0.3046 0.4818 -1.464 -1.11 0.175
623.141 -0.4446 0.3053 0.4823 -1.464 -1.11 0.175
623.48 -0.4441 0.306 0.4828 -1.464 -1.11 0.175
623.808 -0.4436 0.3067 0.4833 -1.464 -1.11 0.175
624.134 -0.4431 0.3074 0.4838 -1.464 -1.11 0.175
624.462 -0.4426 0.3081 0.4843 -1.464 -1.11 0.175
624.789 -0.4421 0.3088 0.4848 -1.464 -1.11 0.175
625.114 -0.4416 0.3095 0.4853 -1.464 -1.11 0.175
625.44 -0.4411 0.3102 0.4858 -1.464 -1.11 0.175
625.765 -0.4406 0.3109 0.4863 -1.464 -1.11 0.175
626.093 -0.4401 0.3116 0.4868 -1.464 -1.11 0.175
626.419 -0.4396 0.3123 0.4873 -1.464 -1.11 0.175
626.747 -0.4391 0.313 0.4878 -1.464 -1.11 0.175
627.071 -0.4386 0.3137 0.4883 -1.464 -1.11 0.175
627.398 -0.4381 0.3144 0.4888 -1.464 -1.11 0.175
627.724 -0.4376 0.3151 0.4893 -1.464 -1.11 0.175
628.065 -0.4371 0.3158 0.4898 -1.464 -1.11 0.175
628.391 -0.4366 0.3165 0.4903 -1.464 -1.11 0.175
628.718 -0.4361 0.3172 0.4908 -1.464 -1.11 0.175
629.044 -0.4356 0.3179 0.4913 -1.464 -1.11 0.175
629.371 -0.4351 0.3186 0.4918 -1.464 -1.11 0.175
629.697 -0.4346 0.3193 0.4923 -1.464 -1.11 0.175
630.024 -0.4341 0.32 0.4928 -1.464 -1.11 0.175
630.35 -0.4336 0.3207 0.4933 -1.464 -1.11 0.175
630.679 -0.4331 0.3214 0.4938 -1.464 -1.11 0.175
631.006 -0.4326 0.3221 0.4943 -1.464 -1.11 0.175
631.335 -0.4321 0.3228 0.4948 -1.464 -1.11 0.175
631.675 -0.4316 0.3235 0.4953 -1.464 -1.11 0.175
632.003 -0.4311 0.3242 0.4958 -1.464 -1.11 0.175
632.329 -0.4306 0.3249 0.4963 -1.464 -1.11 0.175
632.655 -0.4301 0.3256 0.4968 -1.464 -1.11 0.175
632.98 -0.4296 0.3263 0.4973 -1.464 -1.11 0.175
633.306 -0.4291 0.327 0.4978 -1.464 -1.11 0.175
633.632 -0.4286 0.3277 0.4983 -1.464 -1.11 0.175
633.959 -0.4281 0.3284 0.4988 -1.464 -1.11 0.175
634.287 -0.4276 0.3291 0.4993 -1.464 -1.11 0.175
634.612 -0.4271 0.3298 0.4998 -1.464 -1.11 0.175
634.938 -0.4266 0.3305 0.5003 -1.464 -1.11 0.175
635.266 -0.4261 0.3312 0.5008 -1.464 -1.11 0.175
635.592 -0.4256 0.3319 0.5013 -1.464 -1.11 0.175
635.921 -0.4251 0.3326 0.5018 -1.464 -1.11 0.175
636.245 -0.4246 0.3333 0.5023 -1.464 -1.11 0.175
636.573 -0.4241 0.334 0.5028 -1.464 -1.11 0.175
636.901 -0.4236 0.3347 0.5033 -1.464 -1.11 0.175
637.229 -0.4231 0.3354 0.5038 -1.464 -1.11 0.175
637.555 -0.4226 0.3361 0.5043 -1.464 -1.11 0.175
637.881 -0.4221 0.3368 0.5048 -1.464 -1.11 0.175
638.207 -0.4216 0.3375 0.5053 -1.464 -1.11 0.175
638.535 -0.4211 0.3382 0.5058 -1.464 -1.11 0.175
638.86 -0.4206 0.3389 0.5063 -1.464 -1.11 0.175
639.188 -0.4201 0.3396 0.5068 -1.464 -1.11 0.175
639.514 -0.4196 0.3403 0.5073 -1.464 -1.11 0.175
639.842 -0.4191 0.341 0.5078 -1.464 -1.11 0.175
640.168 -0.4186 0.3417 0.5083 -1.464 -1.11 0.175
640.495 -0.4181 0.3424 0.5088 -1.464 -1.11 0.175
640.836 -0.4176 0.3431 0.5093 -1.464 -1.11 0.175
641.16 -0.4171 0.3438 0.5098 -1.464 -1.11 0.175
641.486 -0.4166 0.3445 0.5103 -1.464 -1.11 0.175
641.812 -0.4161 0.3452 0.5108 -1.464 -1.11 0.175
642.138 -0.4156 0.3459 0.5113 -1.464 -1.11 0.175
642.461 -0.4151 0.3466 0.5118 -1.464 -1.11 0.175
642.789 -0.4146 0.3473 0.5123 -1.464 -1.11 0.175
643.115 -0.4141 0.348 0.5128 -1.464 -1.11 0.175
643.438 -0.4136 0.3487 0.5133 -1.464 -1.11 0.175
643.766 -0.4131 0.3494 0.5138 -1.464 -1.11 0.175
644.093 -0.4126 0.3501 0.5143 -1.464 -1.11 0.175
644.434 -0.4121 0.3508 0.5148 -1.464 -1.11 0.175
644.76 -0.4116 0.3515 0.5153 -1.464 -1.11 0.175
645.086 -0.4111 0.3522 0.5158 -1.464 -1.11 0.175
645.413 -0.4106 0.3529 0.5163 -1.464 -1.11 0.175
645.739 -0.4101 0.3536 0.5168 -1.464 -1.11 0.175
646.066 -0.4096 0.3543 0.5173 -1.464 -1.11 0.175
646.394 -0.4091 0.355 0.5178 -1.464 -1.11 0.175
646.721 -0.4086 0.3557 0.5183 -1.464 -1.11 0.175
647.048 -0.4081 0.3564 0.5188 -1.464 -1.11 0.175
647.387 -0.4076 0.3571 0.5193 -1.464 -1.11 0.175
647.714 -0.4071 0.3578 0.5198 -1.464 -1.11 0.175
648.041 -0.4066 0.3585 0.5203 -1.464 -1.11 0.175
648.382 -0.4061 0.3592 0.5208 -1.464 -1.11 0.175
648.707 -0.4056 0.3599 0.5213 -1.464 -1.11 0.175
649.032 -0.4051 0.3606 0.5218 -1.464 -1.11 0.175
649.373 -0.4046 0.3613 0.5223 -1.464 -1.11 0.175
649.697 -0.4041 0.362 0.5228 -1.464 -1.11 0.175
650.023 -0.4036 0.3627 0.5233 -1.464 -1.11 0.175
650.35 -0.4031 0.3634 0.5238 -1.464 -1.11 0.175
650.678 -0.4026 0.3641 0.5243 -1.464 -1.11 0.175
651.005 -0.4021 0.3648 0.5248 -1.464 -1.11 0.175
651.332 -0.4016 0.3655 0.5253 -1.464 -1.11 0.175
651.658 -0.4011 0.3662 0.5258 -1.464 -1.11 0.175
651.998 -0.4006 0.3669 0.5263 -1.464 -1.11 0.175
652.338 -0.4001 0.3676 0.5268 -1.464 -1.11 0.175
652.664 -0.3996 0.3683 0.5273 -1.464 -1.11 0.175
652.99 -0.3991 0.369 0.5278 -1.464 -1.11 0.175
653.315 -0.3986 0.3697 0.5283 -1.464 -1.11 0.175
653.644 -0.3981 0.3704 0.5288 -1.464 -1.11 0.175
653.969 -0.3976 0.3711 0.5293 -1.464 -1.11 0.175
654.295 -0.3971 0.3718 0.5298 -1.464 -1.11 0.175
654.528 -0.3976 0.3716 0.5306 -1.464 -1.11 0.175
654.856 -0.3981 0.3709 0.5301 -1.464 -1.11 0.175
655.185 -0.3986 0.3702 0.5296 -1.464 -1.11 0.175
655.513 -0.3991 0.3695 0.5291 -1.464 -1.11 0.175
655.84 -0.3996 0.3688 0.5286 -1.464 -1.11 0.175
656.166 -0.4001 0.3681 0.5281 -1.464 -1.11 0.175
656.492 -0.4006 0.3674 0.5276 -1.464 -1.11 0.175
656.819 -0.4011 0.3667 0.5271 -1.464 -1.11 0.175
657.146 -0.4016 0.366 0.5266 -1.464 -1.11 0.175
657.475 -0.4021 0.3653 0.5261 -1.464 -1.11 0.175
657.802 -0.4026 0.3646 0.5256 -1.464 -1.11 0.175
658.128 -0.4031 0.3639 0.5251 -1.464 -1.11 0.175
658.454 -0.4036 0.3632 0.5246 -1.464 -1.11 0.175
658.78 -0.4041 0.3625 0.5241 -1.464 -1.11 0.175
659.108 -0.4046 0.3618 0.5236 -1.464 -1.11 0.175
659.433 -0.4051 0.3611 0.5231 -1.464 -1.11 0.175
659.761 -0.4056 0.3604 0.5226 -1.464 -1.11 0.175
660.087 -0.4061 0.3597 0.5221 -1.464 -1.11 0.175
660.413 -0.4066 0.359 0.5216 -1.464 -1.11 0.175
660.739 -0.4071 0.3583 0.5211 -1.464 -1.11 0.175
661.079 -0.4076 0.3576 0.5206 -1.464 -1.11 0.175
661.405 -0.4081 0.3569 0.5201 -1.464 -1.11 0.175
661.733 -0.4086 0.3562 0.5196 -1.464 -1.11 0.175
662.061 -0.4091 0.3555 0.5191 -1.464 -1.11 0.175
662.387 -0.4096 0.3548 0.5186 -1.464 -1.11 0.175
662.715 -0.4101 0.3541 0.5181 -1.464 -1.11 0.175
663.04 -0.4106 0.3534 0.5176 -1.464 -1.11 0.175
663.366 -0.4111 0.3527 0.5171 -1.464 -1.11 0.175
663.703 -0.4116 0.352 0.5166 -1.464 -1.11 0.175
664.031 -0.4121 0.3513 0.5161 -1.464 -1.11 0.175
664.356 -0.4126 0.3506 0.5156 -1.464 -1.11 0.175
664.683 -0.4131 0.3499 0.5151 -1.464 -1.11 0.175
665.011 -0.4136 0.3492 0.5146 -1.464 -1.11 0.175
665.337 -0.4141 0.3485 0.5141 -1.464 -1.11 0.175
665.678 -0.4146 0.3478 0.5136 -1.464 -1.11 0.175
666.005 -0.4151 0.3471 0.5131 -1.464 -1.11 0.175
666.344 -0.4156 0.3464 0.5126 -1.464 -1.11 0.175
666.67 -0.4161 0.3457 0.5121 -1.464 -1.11 0.175
666.998 -0.4166 0.345 0.5116 -1.464 -1.11 0.175
667.325 -0.4171 0.3443 0.5111 -1.464 -1.11 0.175
667.651 -0.4176 0.3436 0.5106 -1.464 -1.11 0.175
667.974 -0.4181 0.3429 0.5101 -1.464 -1.11 0.175
668.304 -0.4186 0.3422 0.5096 -1.464 -1.11 0.175
668.633 -0.4191 0.3415 0.5091 -1.464 -1.11 0.175
668.957 -0.4196 0.3408 0.5086 -1.464 -1.11 0.175
669.287 -0.4201 0.3401 0.5081 -1.464 -1.11 0.175
669.614 -0.4206 0.3394 0.5076 -1.464 -1.11 0.175
669.942 -0.4211 0.3387 0.5071 -1.464 -1.11 0.175
670.27 -0.4216 0.338 0.5066 -1.464 -1.11 0.175
670.597 -0.4221 0.3373 0.5061 -1.464 -1.11 0.175
670.937 -0.4226 0.3366 0.5056 -1.464 -1.11 0.175
671.265 -0.4231 0.3359 0.5051 -1.464 -1.11 0.175
671.591 -0.4236 0.3352 0.5046 -1.464 -1.11 0.175
671.916 -0.4241 0.3345 0.5041 -1.464 -1.11 0.175
672.241 -0.4246 0.3338 0.5036 -1.464 -1.11 0.175
672.567 -0.4251 0.3331 0.5031 -1.464 -1.11 0.175
672.892 -0.4256 0.3324 0.5026 -1.464 -1.11 0.175
673.216 -0.4261 0.3317 0.5021 -1.464 -1.11 0.175
673.543 -0.4266 0.331 0.5016 -1.464 -1.11 0.175
673.869 -0.4271 0.3303 0.5011 -1.464 -1.11 0.175
674.194 -0.4276 0.3296 0.5006 -1.464 -1.11 0.175
674.522 -0.4281 0.3289 0.5001 -1.464 -1.11 0.175
674.846 -0.4286 0.3282 0.4996 -1.464 -1.11 0.175
675.172 -0.4291 0.3275 0.4991 -1.464 -1.11 0.175
675.497 -0.4296 0.3268 0.4986 -1.464 -1.11 0.175
675.824 -0.4301 0.3261 0.4981 -1.464 -1.11 0.175
676.15 -0.4306 0.3254 0.4976 -1.464 -1.11 0.175
676.476 -0.4311 0.3247 0.4971 -1.464 -1.11 0.175
676.801 -0.4316 0.324 0.4966 -1.464 -1.11 0.175
677.126 -0.4321 0.3233 0.4961 -1.464 -1.11 0.175
677.452 -0.4326 0.3226 0.4956 -1.464 -1.11 0.175
677.791 -0.4331 0.3219 0.4951 -1.464 -1.11 0.175
678.13 -0.4336 0.3212 0.4946 -1.464 -1.11 0.175
678.455 -0.4341 0.3205 0.4941 -1.464 -1.11 0.175
678.782 -0.4346 0.3198 0.4936 -1.464 -1.11 0.175
679.11 -0.4351 0.3191 0.4931 -1.464 -1.11 0.175
679.45 -0.4356 0.3184 0.4926 -1.464 -1.11 0.175
679.778 -0.4361 0.3177 0.4921 -1.464 -1.11 0.175
680.103 -0.4366 0.317 0.4916 -1.464 -1.11 0.175
680.429 -0.4371 0.3163 0.4911 -1.464 -1.11 0.175
680.755 -0.4376 0.3156 0.4906 -1.464 -1.11 0.175
681.082 -0.4381 0.3149 0.4901 -1.464 -1.11 0.175
681.411 -0.4386 0.3142 0.4896 -1.464 -1.11 0.175
681.738 -0.4391 0.3135 0.4891 -1.464 -1.11 0.175
682.063 -0.4396 0.3128 0.4886 -1.464 -1.11 0.175
682.387 -0.4401 0.3121 0.4881 -1.464 -1.11 0.175
682.715 -0.4406 0.3114 0.4876 -1.464 -1.11 0.175
683.041 -0.4411 0.3107 0.4871 -1.464 -1.11 0.175
683.366 -0.4416 0.31 0.4866 -1.464 -1.11 0.175
683.692 -0.4421 0.3093 0.4861 -1.464 -1.11 0.175
684.018 -0.4426 0.3086 0.4856 -1.464 -1.11 0.175
684.345 -0.4431 0.3079 0.4851 -1.464 -1.11 0.175
684.685 -0.4436 0.3072 0.4846 -1.464 -1.11 0.175
685.013 -0.4441 0.3065 0.4841 -1.464 -1.11 0.175
685.34 -0.4446 0.3058 0.4836 -1.464 -1.11 0.175
685.665 -0.4451 0.3051 0.4831 -1.464 -1.11 0.175
686.006 -0.4456 0.3044 0.4826 -1.464 -1.11 0.175
686.332 -0.4461 0.3037 0.4821 -1.464 -1.11 0.175
686.674 -0.4466 0.303 0.4816 -1.464 -1.11 0.175
687.0 -0.4471 0.3023 0.4811 -1.464 -1.11 0.175
687.234 -0.4476 0.3021 0.4819 -1.464 -1.11 0.175
687.56 -0.4471 0.3028 0.4824 -1.464 -1.11 0.175
687.888 -0.4466 0.3035 0.4829 -1.464 -1.11 0.175
688.213 -0.4461 0.3042 0.4834 -1.464 -1.11 0.175
688.54 -0.4456 0.3049 0.4839 -1.464 -1.11 0.175
688.88 -0.4451 0.3056 0.4844 -1.464 -1.11 0.175
689.207 -0.4446 0.3063 0.4849 -1.464 -1.11 0.175
689.533 -0.4441 0.307 0.4854 -1.464 -1.11 0.175
689.859 -0.4436 0.3077 0.4859 -1.464 -1.11 0.175
690.186 -0.4431 0.3084 0.4864 -1.464 -1.11 0.175
690.512 -0.4426 0.3091 0.4869 -1.464 -1.11 0.175
690.85 -0.4421 0.3098 0.4874 -1.464 -1.11 0.175
691.179 -0.4416 0.3105 0.4879 -1.464 -1.11 0.175
691.506 -0.4411 0.3112 0.4884 -1.464 -1.11 0.175
691.832 -0.4406 0.3119 0.4889 -1.464 -1.11 0.175
692.171 -0.4401 0.3126 0.4894 -1.464 -1.11 0.175
692.496 -0.4396 0.3133 0.4899 -1.464 -1.11 0.175
692.824 -0.4391 0.314 0.4904 -1.464 -1.11 0.175
693.151 -0.4386 0.3147 0.4909 -1.464 -1.11 0.175
693.478 -0.4381 0.3154 0.4914 -1.464 -1.11 0.175
693.804 -0.4376 0.3161 0.4919 -1.464 -1.11 0.175
694.131 -0.4371 0.3168 0.4924 -1.464 -1.11 0.175
694.455 -0.4366 0.3175 0.4929 -1.464 -1.11 0.175
694.782 -0.4361 0.3182 0.4934 -1.464 -1.11 0.175
695.109 -0.4356 0.3189 0.4939 -1.464 -1.11 0.175
695.437 -0.4351 0.3196 0.4944 -1.464 -1.11 0.175
695.763 -0.4346 0.3203 0.4949 -1.464 -1.11 0.175
696.089 -0.4341 0.321 0.4954 -1.464 -1.11 0.175
696.416 -0.4336 0.3217 0.4959 -1.464 -1.11 0.175
696.744 -0.4331 0.3224 0.4964 -1.464 -1.11 0.175
697.068 -0.4326 0.3231 0.4969 -1.464 -1.11 0.175
697.395 -0.4321 0.3238 0.4974 -1.464 -1.11 0.175
697.722 -0.4316 0.3245 0.4979 -1.464 -1.11 0.175
698.051 -0.4311 0.3252 0.4984 -1.464 -1.11 0.175
698.379 -0.4306 0.3259 0.4989 -1.464 -1.11 0.175
698.704 -0.4301 0.3266 0.4994 -1.464 -1.11 0.175
699.045 -0.4296 0.3273 0.4999 -1.464 -1.11 0.175
699.371 -0.4291 0.328 0.5004 -1.464 -1.11 0.175
699.698 -0.4286 0.3287 0.5009 -1.464 -1.11 0.175
700.026 -0.4281 0.3294 0.5014 -1.464 -1.11 0.175
700.353 -0.4276 0.3301 0.5019 -1.464 -1.11 0.175
700.678 -0.4271 0.3308 0.5024 -1.464 -1.11 0.175
701.017 -0.4266 0.3315 0.5029 -1.464 -1.11 0.175
701.342 -0.4261 0.3322 0.5034 -1.464 -1.11 0.175
701.67 -0.4256 0.3329 0.5039 -1.464 -1.11 0.175
702.011 -0.4251 0.3336 0.5044 -1.464 -1.11 0.175
702.349 -0.4246 0.3343 0.5049 -1.464 -1.11 0.175
702.675 -0.4241 0.335 0.5054 -1.464 -1.11 0.175
703.003 -0.4236 0.3357 0.5059 -1.464 -1.11 0.175
703.328 -0.4231 0.3364 0.5064 -1.464 -1.11 0.175
703.655 -0.4226 0.3371 0.5069 -1.464 -1.11 0.175
703.983 -0.4221 0.3378 0.5074 -1.464 -1.11 0.175
704.308 -0.4216 0.3385 0.5079 -1.464 -1.11 0.175
704.633 -0.4211 0.3392 0.5084 -1.464 -1.11 0.175
704.962 -0.4206 0.3399 0.5089 -1.464 -1.11 0.175
705.286 -0.4201 0.3406 0.5094 -1.464 -1.11 0.175
705.614 -0.4196 0.3413 0.5099 -1.464 -1.11 0.175
705.938 -0.4191 0.342 0.5104 -1.464 -1.11 0.175
706.267 -0.4186 0.3427 0.5109 -1.464 -1.11 0.175
706.592 -0.4181 0.3434 0.5114 -1.464 -1.11 0.175
706.918 -0.4176 0.3441 0.5119 -1.464 -1.11 0.175
707.245 -0.4171 0.3448 0.5124 -1.464 -1.11 0.175
707.571 -0.4166 0.3455 0.5129 -1.464 -1.11 0.175
707.899 -0.4161 0.3462 0.5134 -1.464 -1.11 0.175
708.224 -0.4156 0.3469 0.5139 -1.464 -1.11 0.175
708.548 -0.4151 0.3476 0.5144 -1.464 -1.11 0.175
708.872 -0.4146 0.3483 0.5149 -1.464 -1.11 0.175
709.196 -0.4141 0.349 0.5154 -1.464 -1.11 0.175
709.525 -0.4136 0.3497 0.5159 -1.464 -1.11 0.175
709.852 -0.4131 0.3504 0.5164 -1.464 -1.11 0.175
710.178 -0.4126 0.3511 0.5169 -1.464 -1.11 0.175
710.505 -0.4121 0.3518 0.5174 -1.464 -1.11 0.175
710.83 -0.4116 0.3525 0.5179 -1.464 -1.11 0.175
711.155 -0.4111 0.3532 0.5184 -1.464 -1.11 0.175
711.48 -0.4106 0.3539 0.5189 -1.464 -1.11 0.175
711.807 -0.4101 0.3546 0.5194 -1.464 -1.11 0.175
712.147 -0.4096 0.3553 0.5199 -1.464 -1.11 0.175
712.473 -0.4091 0.356 0.5204 -1.464 -1.11 0.175
712.813 -0.4086 0.3567 0.5209 -1.464 -1.11 0.175
713.139 -0.4081 0.3574 0.5214 -1.464 -1.11 0.175
713.467 -0.4076 0.3581 0.5219 -1.464 -1.11 0.175
713.793 -0.4071 0.3588 0.5224 -1.464 -1.11 0.175
714.119 -0.4066 0.3595 0.5229 -1.464 -1.11 0.175
714.446 -0.4061 0.3602 0.5234 -1.464 -1.11 0.175
714.774 -0.4056 0.3609 0.5239 -1.464 -1.11 0.175
715.098 -0.4051 0.3616 0.5244 -1.464 -1.11 0.175
715.423 -0.4046 0.3623 0.5249 -1.464 -1.11 0.175
715.75 -0.4041 0.363 0.5254 -1.464 -1.11 0.175
716.078 -0.4036 0.3637 0.5259 -1.464 -1.11 0.175
716.404 -0.4031 0.3644 0.5264 -1.464 -1.11 0.175
716.729 -0.4026 0.3651 0.5269 -1.464 -1.11 0.175
717.057 -0.4021 0.3658 0.5274 -1.464 -1.11 0.175
717.384 -0.4016 0.3665 0.5279 -1.464 -1.11 0.175
717.709 -0.4011 0.3672 0.5284 -1.464 -1.11 0.175
718.035 -0.4006 0.3679 0.5289 -1.464 -1.11 0.175
718.364 -0.4001 0.3686 0.5294 -1.464 -1.11 0.175
718.705 -0.3996 0.3693 0.5299 -1.464 -1.11 0.175
719.034 -0.3991 0.37 0.5304 -1.464 -1.11 0.175
719.36 -0.3986 0.3707 0.5309 -1.464 -1.11 0.175
719.701 -0.3981 0.3714 0.5314 -1.464 -1.11 0.175
719.934 -0.3986 0.3712 0.5322 -1.464 -1.11 0.175
720.274 -0.3991 0.3705 0.5317 -1.464 -1.11 0.175
720.599 -0.3996 0.3698 0.5312 -1.464 -1.11 0.175
720.926 -0.4001 0.3691 0.5307 -1.464 -1.11 0.175
721.253 -0.4006 0.3684 0.5302 -1.464 -1.11 0.175
721.578 -0.4011 0.3677 0.5297 -1.464 -1.11 0.175
721.906 -0.4016 0.367 0.5292 -1.464 -1.11 0.175
722.233 -0.4021 0.3663 0.5287 -1.464 -1.11 0.175
722.558 -0.4026 0.3656 0.5282 -1.464 -1.11 0.175
722.883 -0.4031 0.3649 0.5277 -1.464 -1.11 0.175
723.222 -0.4036 0.3642 0.5272 -1.464 -1.11 0.175
723.55 -0.4041 0.3635 0.5267 -1.464 -1.11 0.175
723.873 -0.4046 0.3628 0.5262 -1.464 -1.11 0.175
724.2 -0.4051 0.3621 0.5257 -1.464 -1.11 0.175
724.525 -0.4056 0.3614 0.5252 -1.464 -1.11 0.175
724.851 -0.4061 0.3607 0.5247 -1.464 -1.11 0.175
725.191 -0.4066 0.36 0.5242 -1.464 -1.11 0.175
725.518 -0.4071 0.3593 0.5237 -1.464 -1.11 0.175
725.845 -0.4076 0.3586 0.5232 -1.464 -1.11 0.175
726.174 -0.4081 0.3579 0.5227 -1.464 -1.11 0.175
726.5 -0.4086 0.3572 0.5222 -1.464 -1.11 0.175
726.827 -0.4091 0.3565 0.5217 -1.464 -1.11 0.175
727.152 -0.4096 0.3558 0.5212 -1.464 -1.11 0.175
727.478 -0.4101 0.3551 0.5207 -1.464 -1.11 0.175
727.804 -0.4106 0.3544 0.5202 -1.464 -1.11 0.175
728.129 -0.4111 0.3537 0.5197 -1.464 -1.11 0.175
728.457 -0.4116 0.353 0.5192 -1.464 -1.11 0.175
728.783 -0.4121 0.3523 0.5187 -1.464 -1.11 0.175
729.109 -0.4126 0.3516 0.5182 -1.464 -1.11 0.175
729.434 -0.4131 0.3509 0.5177 -1.464 -1.11 0.175
729.761 -0.4136 0.3502 0.5172 -1.464 -1.11 0.175
730.088 -0.4141 0.3495 0.5167 -1.464 -1.11 0.175
730.414 -0.4146 0.3488 0.5162 -1.464 -1.11 0.175
730.739 -0.4151 0.3481 0.5157 -1.464 -1.11 0.175
731.067 -0.4156 0.3474 0.5152 -1.464 -1.11 0.175
731.393 -0.4161 0.3467 0.5147 -1.464 -1.11 0.175
731.721 -0.4166 0.346 0.5142 -1.464 -1.11 0.175
732.047 -0.4171 0.3453 0.5137 -1.464 -1.11 0.175
732.374 -0.4176 0.3446 0.5132 -1.464 -1.11 0.175
732.701 -0.4181 0.3439 0.5127 -1.464 -1.11 0.175
733.027 -0.4186 0.3432 0.5122 -1.464 -1.11 0.175
733.369 -0.4191 0.3425 0.5117 -1.464 -1.11 0.175
733.695 -0.4196 0.3418 0.5112 -1.464 -1.11 0.175
734.021 -0.4201 0.3411 0.5107 -1.464 -1.11 0.175
734.348 -0.4206 0.3404 0.5102 -1.464 -1.11 0.175
734.671 -0.4211 0.3397 0.5097 -1.464 -1.11 0.175
734.998 -0.4216 0.339 0.5092 -1.464 -1.11 0.175
735.326 -0.4221 0.3383 0.5087 -1.464 -1.11 0.175
735.652 -0.4226 0.3376 0.5082 -1.464 -1.11 0.175
735.979 -0.4231 0.3369 0.5077 -1.464 -1.11 0.175
736.308 -0.4236 0.3362 0.5072 -1.464 -1.11 0.175
736.635 -0.4241 0.3355 0.5067 -1.464 -1.11 0.175
736.974 -0.4246 0.3348 0.5062 -1.464 -1.11 0.175
737.313 -0.4251 0.3341 0.5057 -1.464 -1.11 0.175
737.639 -0.4256 0.3334 0.5052 -1.464 -1.11 0.175
737.964 -0.4261 0.3327 0.5047 -1.464 -1.11 0.175
738.29 -0.4266 0.332 0.5042 -1.464 -1.11 0.175
738.619 -0.4271 0.3313 0.5037 -1.464 -1.11 0.175
738.944 -0.4276 0.3306 0.5032 -1.464 -1.11 0.175
739.269 -0.4281 0.3299 0.5027 -1.464 -1.11 0.175
739.594 -0.4286 0.3292 0.5022 -1.464 -1.11 0.175
739.919 -0.4291 0.3285 0.5017 -1.464 -1.11 0.175
740.26 -0.4296 0.3278 0.5012 -1.464 -1.11 0.175
740.587 -0.4301 0.3271 0.5007 -1.464 -1.11 0.175
740.911 -0.4306 0.3264 0.5002 -1.464 -1.11 0.175
741.239 -0.4311 0.3257 0.4997 -1.464 -1.11 0.175
741.565 -0.4316 0.325 0.4992 -1.464 -1.11 0.175
741.892 -0.4321 0.3243 0.4987 -1.464 -1.11 0.175
742.219 -0.4326 0.3236 0.4982 -1.464 -1.11 0.175
742.544 -0.4331 0.3229 0.4977 -1.464 -1.11 0.175
742.871 -0.4336 0.3222 0.4972 -1.464 -1.11 0.175
743.197 -0.4341 0.3215 0.4967 -1.464 -1.11 0.175
743.523 -0.4346 0.3208 0.4962 -1.464 -1.11 0.175
743.85 -0.4351 0.3201 0.4957 -1.464 -1.11 0.175
744.176 -0.4356 0.3194 0.4952 -1.464 -1.11 0.175
744.503 -0.4361 0.3187 0.4947 -1.464 -1.11 0.175
744.828 -0.4366 0.318 0.4942 -1.464 -1.11 0.175
745.154 -0.4371 0.3173 0.4937 -1.464 -1.11 0.175
745.479 -0.4376 0.3166 0.4932 -1.464 -1.11 0.175
745.806 -0.4381 0.3159 0.4927 -1.464 -1.11 0.175
746.133 -0.4386 0.3152 0.4922 -1.464 -1.11 0.175
746.459 -0.4391 0.3145 0.4917 -1.464 -1.11 0.175
746.785 -0.4396 0.3138 0.4912 -1.464 -1.11 0.175
747.11 -0.4401 0.3131 0.4907 -1.464 -1.11 0.175
747.435 -0.4406 0.3124 0.4902 -1.464 -1.11 0.175
747.764 -0.4411 0.3117 0.4897 -1.464 -1.11 0.175
748.09 -0.4416 0.311 0.4892 -1.464 -1.11 0.175
748.416 -0.4421 0.3103 0.4887 -1.464 -1.11 0.175
748.743 -0.4426 0.3096 0.4882 -1.464 -1.11 0.175
749.068 -0.4431 0.3089 0.4877 -1.464 -1.11 0.175
749.393 -0.4436 0.3082 0.4872 -1.464 -1.11 0.175
749.725 -0.4441 0.3075 0.4867 -1.464 -1.11 0.175
750.052 -0.4446 0.3068 0.4862 -1.464 -1.11 0.175
750.379 -0.4451 0.3061 0.4857 -1.464 -1.11 0.175
750.706 -0.4456 0.3054 0.4852 -1.464 -1.11 0.175
751.031 -0.4461 0.3047 0.4847 -1.464 -1.11 0.175
751.359 -0.4466 0.304 0.4842 -1.464 -1.11 0.175
751.685 -0.4471 0.3033 0.4837 -1.464 -1.11 0.175
752.01 -0.4476 0.3026 0.4832 -1.464 -1.11 0.175
752.339 -0.4481 0.3019 0.4827 -1.464 -1.11 0.175
